Id,HostId,HostName,HostSince,HostResponseRate,HostIsSuperhost,Neighbourhood,Latitude,Longitude,RoomType,Accommodates,Price,MinimumNights,MaximumNights,NumberOfReviews,LastReview,CalculatedHostListingsCount,Availability365,Bedrooms,Beds,Rating,Baths,Shared,Wifi,Heating,Kitchen,CarbonMonoxideAlarm,PetsAllowed,TV,Refrigerator,Elevator,AirConditioning,Parking
18319381,50502139,Sharon,2015-12-04,0.0,False,Haringey,51.5773,-0.12057,Private room,2.0,50,1,5.0,43,2019-08-11,2,0,1,1,5.0,2,False,True,True,False,True,False,False,False,False,False,True
18562110,2406660,Gurbir,2012-05-18,0.0,False,Southwark,51.48697,-0.10471,Private room,1.0,35,2,5.0,75,2020-03-08,3,0,1,1,4.85,1,True,True,True,True,False,False,True,False,False,False,False
37915376,287143085,Md,2019-08-19,0.99,False,Newham,51.53004503846297,0.0387799618837314,Private room,1.0,29,1,5.0,17,2023-09-03,5,63,1,1,4.35,1,True,True,False,False,True,False,False,False,False,False,True
37967932,76492697,Adrienne,2016-06-08,0.0,False,Tower Hamlets,51.52937,-0.06726,Private room,2.0,70,1,5.0,3,2019-09-29,2,0,1,1,4.67,2,False,True,False,True,False,False,True,False,True,False,False
18724370,130217648,Maria,2017-05-14,1.0,True,Brent,51.55851,-0.22075,Private room,1.0,38,2,5.0,181,2023-09-02,1,72,1,1,4.85,1,True,True,True,True,False,False,False,True,False,False,True
37273804,221383930,Will,2018-10-18,1.0,False,Hackney,51.53841,-0.05287,Entire home/apt,3.0,130,2,5.0,39,2023-08-13,1,52,1,1,4.9,1,False,True,True,True,True,False,True,True,False,False,True
22482806,2044087,Ami,2012-03-31,0.0,False,Hackney,51.56393,-0.07364,Private room,1.0,56,2,5.0,1,2018-02-08,2,0,1,1,0.0,1,True,True,True,True,False,False,True,False,True,False,True
19022198,29313464,Natalia,2015-03-14,1.0,False,Tower Hamlets,51.5252,-0.07219,Private room,2.0,31,4,5.0,2,2017-07-10,2,0,1,1,0.0,2,False,True,False,True,False,False,False,False,False,False,False
19015216,19623323,Dave,2014-08-07,0.0,False,Islington,51.55537,-0.1238,Entire home/apt,4.0,75,3,5.0,4,2019-03-25,2,0,2,2,4.75,1,False,True,True,True,True,False,False,False,False,False,False
796469605970139889,180438324,Maryam,2018-03-25,0.8,False,Southwark,51.50083,-0.08508,Private room,2.0,80,2,5.0,1,2023-07-09,1,84,1,1,0.0,1,True,True,False,True,True,False,False,False,False,False,False
37390245,29014562,Emmanuel,2015-03-09,0.0,False,Croydon,51.37366,-0.11199,Entire home/apt,2.0,70,1,5.0,5,2019-12-15,1,0,1,1,4.8,1,False,True,True,True,True,False,True,True,False,False,False
18994424,14285199,Cisel,2014-04-14,1.0,False,Lambeth,51.46489,-0.12839,Private room,2.0,50,2,5.0,41,2021-04-22,16,0,1,1,4.71,1,True,True,True,True,True,False,False,True,False,False,True
37396352,81508354,Franklin,2016-07-03,0.0,False,Barking and Dagenham,51.53618,0.12948,Private room,2.0,10,1,5.0,1,2019-08-08,1,0,1,1,0.0,1,True,True,True,True,False,False,True,False,False,False,False
18945875,46555018,Dumitru,2015-10-14,0.0,False,Tower Hamlets,51.51212,-0.06128,Private room,2.0,31,2,5.0,36,2019-06-13,1,0,1,1,4.73,1,False,True,True,True,False,False,True,False,True,False,True
879665287116196343,15990181,Katya,2014-05-26,0.96,True,Tower Hamlets,51.51903688176663,-0.0737644154141826,Entire home/apt,2.0,176,1,5.0,15,2023-08-23,8,150,1,1,4.87,1,False,True,True,True,True,False,True,False,False,False,False
18865235,131409003,Torrell,2017-05-22,0.0,False,Islington,51.55177,-0.10527,Private room,2.0,30,1,5.0,2,2017-07-03,1,0,1,1,0.0,1,True,True,True,True,False,False,True,False,False,False,False
37715222,16770236,Raffaele,2014-06-14,1.0,False,Lambeth,51.47591,-0.13225,Entire home/apt,4.0,150,4,5.0,33,2023-08-27,1,29,1,1,4.94,1,False,True,True,True,False,False,True,True,False,False,False
18818778,22606124,Alex,2014-10-16,0.0,False,Southwark,51.47235,-0.06358,Private room,2.0,42,2,5.0,58,2019-11-17,1,0,1,1,4.93,1,True,True,True,True,True,False,True,True,True,False,True
22510568,14798131,Laurianne,2014-04-27,1.0,False,Lewisham,51.42857,-0.04802,Private room,2.0,80,2,5.0,1,2018-06-28,1,0,1,1,0.0,2,True,True,True,True,True,False,True,True,False,False,True
880304656401089402,2332697,Hannah,2012-05-09,0.9,False,Tower Hamlets,51.52568,-0.06694,Private room,2.0,59,3,5.0,12,2023-08-21,1,11,1,1,5.0,2,True,True,False,True,False,False,True,False,False,False,True
19032904,129557242,Lauren,2017-05-09,0.0,False,Tower Hamlets,51.52081,-0.06771,Private room,4.0,50,1,5.0,3,2018-01-18,1,0,1,1,5.0,1,True,True,True,True,False,False,False,False,False,False,True
31872997,38705947,Fiona,2015-07-16,1.0,False,Barnet,51.58063,-0.25169,Private room,1.0,28,1,5.0,33,2023-08-28,1,32,1,1,4.67,1,True,True,True,False,True,False,False,True,False,False,True
32866044,246804710,Dunkin,2019-03-04,0.0,False,Islington,51.53702,-0.10044,Private room,2.0,33,2,5.0,1,2019-03-12,1,0,1,1,0.0,1,True,True,False,False,True,False,False,False,False,False,False
36068211,63587314,Syed Moez,2016-03-19,0.0,False,Ealing,51.51346,-0.31361,Private room,2.0,30,2,5.0,10,2020-03-14,1,0,1,1,4.89,1,False,True,True,True,False,False,False,True,True,False,True
21466626,14646572,Stephen,2014-04-23,0.0,False,Islington,51.5421,-0.11328,Entire home/apt,2.0,79,3,5.0,13,2018-06-04,1,0,2,2,4.62,1,False,True,True,True,False,False,True,True,False,False,False
34475815,25949045,Alissa,2015-01-11,0.0,False,Tower Hamlets,51.52501,-0.07339,Private room,2.0,70,4,5.0,5,2020-02-16,1,0,1,1,5.0,2,True,True,True,True,False,False,False,True,False,False,True
21535019,88268365,Lauren,2016-08-06,0.0,False,Westminster,51.5128,-0.17699,Entire home/apt,2.0,40,1,5.0,2,2017-11-12,1,0,1,1,0.0,1,False,False,True,True,True,False,False,True,False,False,False
34613213,261132866,Abi,2019-05-11,1.0,False,Hackney,51.56353,-0.09331,Private room,1.0,111,1,5.0,2,2023-07-10,1,89,1,1,0.0,1,False,True,True,True,True,False,True,False,True,False,False
816688299567864570,498904565,Sunnie,2023-01-31,0.6,False,Tower Hamlets,51.52202,-0.06168,Private room,1.0,59,1,5.0,3,2023-07-09,2,87,1,1,3.67,2,True,True,False,True,False,True,True,True,False,True,True
20817104,149297624,Ray,2017-09-05,0.0,False,Haringey,51.5844,-0.08714,Private room,1.0,30,2,5.0,42,2020-03-20,1,0,1,1,4.95,2,True,True,True,True,False,True,False,True,False,False,False
34573691,16187206,Charles,2014-05-30,1.0,False,Lambeth,51.47964,-0.13077,Private room,2.0,40,2,5.0,3,2019-08-04,1,0,1,1,5.0,2,False,True,True,True,True,True,True,False,True,False,True
34622843,2971591,Simon,2012-07-17,1.0,False,Hackney,51.54783,-0.06572,Private room,3.0,55,2,5.0,28,2023-05-29,1,18,1,1,5.0,1,False,True,True,True,False,False,True,True,False,False,True
21565468,52337079,Alex,2015-12-26,0.0,False,Lambeth,51.45364,-0.11919,Private room,3.0,42,2,5.0,5,2017-11-26,1,0,1,1,5.0,1,True,True,True,True,True,False,True,False,False,False,False
891185685605747553,122896217,Vanessa,2017-03-27,1.0,False,Merton,51.3980009,-0.1722603,Private room,2.0,65,1,5.0,6,2023-07-15,1,269,1,1,5.0,1,False,False,False,True,True,True,False,True,False,False,True
816432572162882875,498837398,Anuraag,2023-01-31,0.0,False,Newham,51.50906054488672,0.0210764529700374,Private room,2.0,35,2,5.0,2,2023-02-26,1,0,1,1,0.0,1,True,True,False,False,False,False,False,False,True,False,False
21571036,21501232,Shahnavaz,2014-09-18,0.0,False,Southwark,51.482,-0.08652,Private room,2.0,51,3,5.0,5,2017-12-18,3,0,1,1,4.8,1,False,True,True,True,False,False,True,False,True,False,True
33491022,101860783,Alexander,2016-10-30,0.0,False,Islington,51.55501,-0.11559,Private room,2.0,49,2,5.0,24,2020-03-18,1,0,1,1,4.82,1,True,True,True,True,False,False,True,True,True,False,True
21634855,24960812,Wy,2014-12-18,1.0,False,Hillingdon,51.52802,-0.4617,Shared room,1.0,45,1,5.0,27,2023-06-25,3,86,2,2,4.93,1,True,True,True,True,False,False,True,True,False,False,True
21564151,156806998,Jesper Mayn,2017-10-30,0.0,False,Kingston upon Thames,51.41251,-0.30331,Private room,2.0,30,2,5.0,1,2017-12-15,1,0,1,1,0.0,1,True,True,True,True,False,False,True,False,False,False,True
34462115,260131207,Mario,2019-05-06,1.0,False,Merton,51.418503,-0.21405,Private room,1.0,40,1,5.0,177,2023-08-27,1,65,1,1,4.69,1,True,True,True,True,False,False,False,True,False,False,False
20866893,14198526,Paul,2014-04-12,0.0,False,Hackney,51.5626,-0.06994,Entire home/apt,2.0,70,1,5.0,5,2017-12-09,1,0,1,1,5.0,1,False,True,True,True,False,False,True,False,False,False,True
33571905,1826797,Jake,2012-02-28,0.0,False,Greenwich,51.47461,-0.01111,Private room,2.0,40,1,5.0,5,2019-12-06,1,0,1,1,5.0,1,True,True,True,False,True,False,False,False,False,False,True
21156329,2086388,Ana,2012-04-07,1.0,True,Lambeth,51.44355,-0.11279,Private room,1.0,23,2,5.0,188,2023-09-02,2,24,1,1,4.8,2,True,True,False,False,True,False,False,True,False,False,True
21173881,147406330,Daniel,2017-08-23,0.0,False,Wandsworth,51.44383,-0.21646,Private room,2.0,30,1,5.0,2,2017-10-28,1,0,1,1,0.0,1,True,True,False,True,True,False,True,False,False,False,True
21175204,114559278,Laura,2017-02-02,0.0,False,Newham,51.52128,0.04973,Entire home/apt,9.0,240,1,5.0,24,2020-03-01,10,0,3,3,4.45,2,False,True,False,True,True,False,True,False,False,False,True
34241298,2608485,Armin,2012-06-11,0.0,False,Islington,51.52562,-0.10438,Private room,2.0,74,1,5.0,94,2020-03-08,1,0,1,1,5.0,1,True,True,True,False,False,False,False,False,True,False,False
818186402504359437,8097809,Eleanor J,2013-08-12,1.0,True,Camden,51.5569066,-0.1717814,Private room,2.0,91,1,5.0,14,2023-07-09,1,329,1,1,4.86,1,False,True,False,True,True,False,False,True,False,False,True
820797507112021174,72346125,Thiruchittampalam,2016-05-16,1.0,True,Ealing,51.506988841310125,-0.2562970837654199,Private room,2.0,55,1,5.0,32,2023-08-21,1,51,1,1,4.94,1,True,True,False,True,False,False,False,False,False,False,True
21294054,149684986,Ozge,2017-09-08,1.0,True,Greenwich,51.50169,0.11643,Private room,2.0,55,1,5.0,72,2023-08-06,2,356,1,1,4.85,2,False,True,True,False,True,False,False,False,False,False,True
34329201,259171099,Denise,2019-05-01,1.0,True,Westminster,51.521,-0.19748,Private room,1.0,50,2,5.0,2,2019-10-23,3,2,1,1,0.0,1,True,True,True,False,True,False,True,False,False,False,False
889210398344685628,366342321,Idris,2020-09-07,1.0,False,Bromley,51.40309362091587,-0.0618381543904455,Private room,1.0,40,1,5.0,7,2023-07-30,1,3,1,1,4.43,2,False,True,False,True,True,False,True,False,False,False,True
33966776,65170144,Elizabeth,2016-03-31,0.0,False,Camden,51.55474,-0.15393,Private room,1.0,34,2,5.0,20,2020-03-08,1,0,1,1,5.0,1,True,True,True,False,False,False,False,False,False,False,False
21382940,51134723,Kat,2015-12-12,0.0,False,Hammersmith and Fulham,51.51885,-0.24709,Private room,1.0,35,2,5.0,61,2020-11-13,1,0,1,1,4.8,1,True,True,True,False,True,False,False,False,False,False,True
21317276,154163162,Honey,2017-10-11,0.0,False,Kensington and Chelsea,51.52857,-0.21787,Private room,2.0,35,1,5.0,3,2017-11-03,1,0,1,1,0.0,1,True,True,False,True,False,True,False,False,False,False,False
821663865582650990,2019944,Dan,2012-03-27,0.95,False,Lambeth,51.46284011947144,-0.1073806852509106,Private room,1.0,42,1,5.0,45,2023-09-02,4,9,1,1,4.56,1,True,True,True,True,True,False,False,False,False,False,True
20870551,91537396,Nathan,2016-08-23,0.0,False,Haringey,51.60091,-0.07085,Private room,2.0,34,2,5.0,1,2017-09-24,1,0,2,2,0.0,1,True,True,True,True,False,False,True,False,False,False,True
33729226,254254797,Inna,2019-04-09,1.0,True,Brent,51.58022,-0.26309,Private room,2.0,70,2,5.0,29,2023-08-28,1,358,1,1,4.93,1,False,True,True,False,True,False,False,False,False,False,True
34860735,259171099,Denise,2019-05-01,1.0,True,Westminster,51.51732,-0.19909,Private room,1.0,50,2,5.0,8,2023-07-16,3,2,1,1,4.38,1,True,True,True,False,False,False,True,True,False,False,False
32781794,104901183,George,2016-11-23,0.5,False,Tower Hamlets,51.52723,-0.01162,Private room,2.0,50,1,5.0,1,2019-06-29,1,0,1,1,0.0,1,True,False,True,True,False,False,True,True,True,False,True
34904195,261634817,Maria,2019-05-13,0.0,True,Enfield,51.61326,-0.08743,Private room,4.0,120,1,5.0,23,2023-07-22,1,177,3,3,4.83,2,True,True,True,False,True,False,True,True,False,False,True
21665334,34282423,Olivia,2015-05-26,0.0,False,Tower Hamlets,51.51963,-0.07084,Private room,2.0,55,3,5.0,23,2020-02-22,1,0,1,1,4.5,1,False,True,True,True,False,False,True,False,False,False,True
20008739,22393966,Sharon,2014-10-11,0.0,False,Sutton,51.37932,-0.21882,Entire home/apt,2.0,60,1,5.0,35,2020-02-23,2,0,1,1,4.91,1,False,True,True,True,True,False,True,True,False,False,True
20006299,22393966,Sharon,2014-10-11,0.0,False,Sutton,51.3798,-0.21696,Private room,2.0,25,1,5.0,13,2019-02-22,2,0,1,1,5.0,1,True,True,True,True,True,False,True,True,False,False,True
809514465460700499,8500157,Katie,2013-08-28,1.0,False,Waltham Forest,51.583732315169485,-0.0313594394590777,Private room,2.0,62,1,5.0,1,2023-06-23,1,0,1,1,0.0,2,False,True,False,True,False,False,True,True,True,False,True
35712232,268613190,Ibrahim,2019-06-14,0.0,False,Kensington and Chelsea,51.50799,-0.21167,Private room,2.0,109,1,5.0,13,2022-07-04,1,0,1,1,4.4,1,True,True,True,True,False,False,False,False,False,False,False
809158720198491288,58977147,Karola,2016-02-16,1.0,False,Waltham Forest,51.560314156427296,-0.0035277492527892,Private room,2.0,52,1,5.0,9,2023-08-25,1,237,1,1,5.0,1,True,True,False,True,True,False,True,True,False,False,False
19876225,104662831,Seung Dae,2016-11-21,0.0,False,Tower Hamlets,51.50995,0.00026,Private room,2.0,35,2,5.0,1,2017-07-27,1,0,1,1,0.0,1,False,True,True,True,False,False,False,False,False,False,False
33156200,67298143,Preeti,2016-04-15,1.0,True,Hillingdon,51.5669,-0.43573,Private room,2.0,55,1,5.0,46,2023-08-20,1,27,1,1,4.91,1,True,True,True,False,True,False,False,True,False,False,True
824687501365240846,414928335,Rita,2021-07-24,0.9,False,Greenwich,51.46507444631766,0.0128340913201457,Private room,2.0,130,1,5.0,5,2023-08-25,2,88,1,1,5.0,1,True,True,False,True,True,True,True,True,False,False,True
895792258957180168,515713452,Jay,2023-05-20,1.0,False,Islington,51.52502917262875,-0.0929035561397646,Private room,1.0,76,1,5.0,1,2023-06-09,1,21,1,1,0.0,1,False,True,False,True,True,False,False,False,False,False,True
21784721,94247904,Clifford,2016-09-08,0.0,False,Brent,51.55516,-0.2248,Entire home/apt,2.0,300,2,5.0,1,2017-12-06,1,0,1,1,0.0,1,False,True,True,True,True,False,True,False,False,False,False
883233433219633780,175019610,Mr,2018-02-24,1.0,False,Waltham Forest,51.555402300911545,-0.0058369126892032,Private room,1.0,47,3,5.0,1,2023-07-07,1,363,1,1,0.0,1,False,True,False,True,False,False,True,False,False,False,True
36031021,260205089,Zahid,2019-05-06,0.0,False,Redbridge,51.60312,0.09073,Private room,1.0,60,1,5.0,7,2019-09-26,1,0,1,1,4.71,1,True,False,True,True,False,False,True,False,False,False,True
36035081,90174742,Ade Tokunbo,2016-08-16,0.0,False,Southwark,51.47628,-0.07641,Private room,3.0,100,1,5.0,12,2020-03-08,1,0,1,1,4.42,1,True,True,True,True,False,False,True,True,False,False,True
35966513,78902919,Jonathan,2016-06-20,1.0,False,Tower Hamlets,51.51366,-0.04333,Private room,3.0,79,5,5.0,74,2023-08-09,16,73,1,1,4.78,1,True,True,True,True,True,False,True,True,False,False,False
33137428,2059720,Shani,2012-04-03,0.0,False,Kingston upon Thames,51.432,-0.25634,Private room,1.0,22,1,5.0,3,2019-07-27,1,0,1,1,4.0,1,True,True,True,False,False,False,False,False,False,False,True
21698710,8047665,Clyde,2013-08-09,0.88,True,Barnet,51.57013,-0.18901,Private room,1.0,96,1,5.0,23,2023-07-10,1,177,1,1,4.61,2,False,True,True,True,True,False,False,True,False,False,False
20145334,51473963,Andrew,2015-12-16,0.0,False,Lambeth,51.43796,-0.1112,Private room,2.0,25,2,5.0,4,2018-03-29,1,0,1,1,4.67,2,True,True,True,True,False,False,True,True,False,False,False
35573848,171928650,Biljana,2018-02-06,1.0,True,Islington,51.5735,-0.12244,Private room,2.0,60,2,5.0,56,2023-08-28,1,13,1,1,4.98,1,True,True,True,True,True,False,False,False,False,False,False
35111477,259171099,Denise,2019-05-01,1.0,True,Westminster,51.51946,-0.19879,Private room,1.0,50,2,5.0,55,2023-08-25,3,3,1,1,4.84,1,True,True,True,False,False,False,True,True,False,False,False
20402786,103596407,Will,2016-11-13,0.0,False,Lewisham,51.44956,-0.0256,Private room,1.0,35,1,5.0,1,2017-09-16,1,0,2,2,0.0,1,True,True,True,True,False,False,True,False,False,False,False
892456919923826846,19021152,Deirdre,2014-07-28,1.0,False,Greenwich,51.489731020947225,0.003427474708983,Private room,4.0,50,1,5.0,13,2023-08-26,1,87,2,2,5.0,1,True,True,False,True,True,True,False,False,False,False,True
35119431,264523138,Serena,2019-05-27,0.0,False,Waltham Forest,51.62663,-0.00528,Entire home/apt,2.0,60,2,5.0,25,2020-03-09,1,0,1,1,5.0,1,False,True,True,True,True,False,True,True,False,False,True
20436895,145836936,Sam,2017-08-13,0.0,False,Southwark,51.49852,-0.0704,Entire home/apt,4.0,115,2,5.0,2,2017-10-30,2,0,2,2,0.0,1,False,True,True,True,False,False,True,False,False,False,False
20436421,17730913,Ola,2014-07-06,0.0,False,Wandsworth,51.457,-0.18545,Private room,2.0,36,2,5.0,1,2017-08-20,1,0,1,1,0.0,1,True,True,True,False,True,False,False,False,False,False,False
33266124,16456600,Justine,2019-03-22,0.0,False,Lewisham,51.43992233276367,-0.0612020008265972,Entire home/apt,4.0,300,4,5.0,4,2019-10-06,1,0,3,3,5.0,2,False,True,True,True,False,False,True,True,False,False,True
33222980,159752348,Santa,2017-11-22,0.0,False,Newham,51.55004,-0.01357,Entire home/apt,2.0,50,4,5.0,1,2019-10-28,2,0,6,6,0.0,1,False,True,True,True,True,False,False,False,True,False,False
20314490,117263447,Min,2017-02-20,0.0,False,Camden,51.54264,-0.1326,Entire home/apt,2.0,50,5,5.0,1,2017-08-26,1,0,1,1,0.0,1,False,True,True,True,False,False,True,False,False,False,False
21734286,93926503,Rachel,2016-09-06,1.0,False,Lambeth,51.42197,-0.08446,Private room,2.0,36,1,5.0,10,2018-12-10,2,0,2,2,4.9,2,True,True,True,True,True,False,False,False,False,False,True
20225817,1948774,Andrea,2012-03-18,1.0,True,Lewisham,51.43085,-0.05744,Private room,2.0,40,1,5.0,151,2023-09-03,1,304,1,1,4.88,2,True,True,True,False,True,True,True,True,False,False,True
893319396881028019,30730221,Marcus,2015-04-06,1.0,True,Islington,51.5332134,-0.109133,Entire home/apt,1.0,45,3,5.0,7,2023-08-21,2,354,1,1,5.0,1,False,True,False,False,False,False,False,False,False,False,True
35533191,2829357,Nataliia,2012-07-04,1.0,True,Waltham Forest,51.57739,-0.01664,Private room,2.0,30,2,5.0,102,2023-09-06,1,30,1,1,4.81,1,True,True,True,True,True,False,False,True,False,False,False
20165915,73592708,Alex,2016-05-23,0.0,False,Greenwich,51.49425,0.01367,Entire home/apt,2.0,69,2,5.0,1,2017-08-28,1,0,1,1,0.0,1,False,True,True,True,False,False,True,False,True,False,False
824077089656056239,32138493,Allys,2015-04-28,1.0,False,Southwark,51.45531721784352,-0.049025781063007,Private room,2.0,45,2,5.0,6,2023-07-09,1,216,1,1,4.83,1,True,False,False,False,True,False,False,False,False,False,True
34906895,133963048,Minhal,2017-06-07,0.0,False,Hounslow,51.48926,-0.30485,Private room,2.0,96,1,5.0,1,2019-06-27,1,0,2,2,0.0,1,False,True,True,True,True,False,True,False,True,False,False
18266135,64966055,Skye,2016-03-29,1.0,True,Tower Hamlets,51.51457,-0.05555,Private room,1.0,80,3,5.0,62,2023-07-08,1,347,1,1,4.87,1,False,True,False,False,True,False,False,False,False,False,True
902926167830184416,489757779,Omtal,2022-11-30,1.0,False,Lambeth,51.47283669999999,-0.1255836,Private room,2.0,61,1,5.0,6,2023-07-10,9,361,1,1,4.83,1,False,True,False,True,True,False,False,True,True,False,True
31632849,237160821,Alexis,2019-01-17,0.0,False,Bromley,51.37019,0.08468,Entire home/apt,2.0,40,2,5.0,7,2019-10-29,1,0,1,1,4.83,1,False,True,True,True,False,False,True,False,False,False,True
15995513,32424354,Toby,2015-05-02,1.0,True,Hackney,51.54624,-0.06843,Private room,2.0,75,2,5.0,34,2023-07-09,1,113,1,1,4.91,1,True,True,True,True,False,False,True,True,False,False,True
15979356,92611336,Liliia,2016-08-30,0.0,False,Southwark,51.49985,-0.0907,Private room,2.0,43,2,5.0,2,2017-07-08,1,0,1,1,0.0,2,False,True,True,True,True,False,False,False,False,False,False
42167600,334677234,Dennise,2020-02-09,0.0,False,Croydon,51.39755,-0.12311,Private room,1.0,25,2,5.0,1,2020-02-22,1,0,1,1,0.0,1,False,True,True,True,True,False,True,False,False,False,True
15958128,2729518,Tiziano,2012-06-24,0.0,False,Southwark,51.50192,-0.0759,Private room,2.0,48,1,5.0,5,2017-12-05,1,0,1,1,5.0,1,True,True,True,True,False,False,True,True,True,False,False
42305704,252598760,Ivy,2019-04-01,0.0,False,Hammersmith and Fulham,51.47447,-0.18371,Private room,1.0,100,1,5.0,2,2020-03-01,1,0,1,1,0.0,1,True,True,True,True,False,False,True,True,True,False,False
15814918,433613,Hannah,2011-03-10,0.0,False,Hackney,51.54577,-0.06047,Entire home/apt,2.0,45,2,5.0,17,2017-12-31,2,0,1,1,4.82,1,False,True,True,True,False,False,False,False,False,False,True
42119451,6109406,Jonathan,2013-04-26,1.0,True,Tower Hamlets,51.53171,-0.04954,Private room,2.0,116,2,5.0,3,2023-06-17,2,117,1,1,5.0,1,False,False,False,True,False,False,True,True,False,False,True
15909513,16329262,Ryan,2014-06-03,0.0,False,Tower Hamlets,51.51048,-0.05081,Private room,2.0,45,2,5.0,2,2016-12-04,1,0,1,1,0.0,1,True,True,True,True,True,False,True,False,False,False,False
844019089838018342,15990181,Katya,2014-05-26,0.96,True,Tower Hamlets,51.51997650322983,-0.0741761550307273,Entire home/apt,2.0,149,1,5.0,18,2023-07-10,8,325,1,1,4.83,1,False,True,True,True,True,False,False,False,False,False,False
24343912,150270462,Pedro,2017-09-12,1.0,False,Tower Hamlets,51.5158,-0.07076,Entire home/apt,4.0,186,3,5.0,304,2023-08-21,2,83,2,2,4.72,1,False,True,True,True,True,False,True,True,False,False,False
767852463603488548,24960812,Wy,2014-12-18,1.0,False,Hillingdon,51.5282267,-0.4630201,Shared room,1.0,40,1,5.0,4,2023-03-03,3,89,1,1,4.0,1,True,True,False,True,False,False,True,False,False,False,True
15723140,305584,Philip,2010-11-30,1.0,True,Tower Hamlets,51.50962,-0.06705,Entire home/apt,2.0,158,2,5.0,114,2023-08-13,1,5,1,1,4.95,1,False,False,True,True,True,False,True,False,False,False,True
42650346,3524679,Ioana,2012-09-10,1.0,False,Tower Hamlets,51.49365,-0.02585,Private room,2.0,72,1,5.0,3,2023-07-09,1,87,1,1,4.67,1,True,True,False,True,False,False,True,True,False,False,False
42580760,28873803,Simon,2015-03-06,1.0,False,Hackney,51.54457,-0.03159,Entire home/apt,2.0,124,2,5.0,8,2023-08-27,1,156,1,1,4.75,1,False,True,False,True,True,False,False,True,False,False,True
30083419,57983971,Kam,2016-02-09,1.0,False,Greenwich,51.49192,0.06806,Private room,1.0,70,1,5.0,2,2019-09-05,1,35,1,1,0.0,1,False,True,True,True,True,False,True,True,True,False,True
16094642,59067933,Amey,2016-02-16,1.0,False,Newham,51.53401,0.01947,Private room,2.0,55,1,5.0,30,2023-08-26,1,38,1,1,4.33,2,True,True,True,True,True,False,True,True,False,False,True
24152148,17753222,Tonka,2014-07-07,0.0,False,Wandsworth,51.45584,-0.19628,Private room,1.0,58,1,5.0,1,2018-07-02,2,0,1,1,0.0,1,True,True,True,False,False,False,False,True,True,False,True
42109984,65571393,Rami,2016-04-03,0.0,False,Camden,51.54233,-0.1281,Private room,2.0,40,1,5.0,4,2020-08-30,1,0,1,1,4.0,1,True,True,True,True,False,False,True,False,False,False,False
16459523,107984318,Kate,2016-12-21,0.0,False,Southwark,51.49429,-0.08521,Private room,2.0,49,1,5.0,3,2017-01-14,1,0,1,1,5.0,1,True,True,True,False,False,False,False,False,False,False,False
41295009,123720424,Abdelrahman,2017-04-01,0.0,False,Ealing,51.51293,-0.2536,Private room,2.0,39,1,5.0,1,2020-01-29,1,0,1,1,0.0,1,False,True,True,True,True,False,True,False,False,False,False
41187243,137540775,Yolanda,2017-06-28,0.0,False,Islington,51.55698,-0.1306,Private room,3.0,29,1,5.0,1,2020-02-23,1,0,1,1,0.0,1,False,False,True,True,False,False,True,True,False,False,False
41464664,6784520,Stephanie,2013-06-07,0.86,False,Waltham Forest,51.5696,0.00568,Entire home/apt,4.0,110,2,5.0,15,2023-07-03,1,122,2,2,4.8,2,False,True,False,True,True,False,True,True,False,False,True
16390418,83592066,Jeff,2016-07-13,0.0,False,Southwark,51.49488,-0.06306,Private room,2.0,40,2,5.0,33,2019-11-03,1,0,1,1,5.0,1,False,True,True,True,True,False,True,False,False,False,True
24020322,81432649,Dewi,2016-07-03,0.0,False,Camden,51.54559,-0.14209,Private room,2.0,50,2,5.0,42,2019-12-08,1,0,1,1,4.92,1,False,True,True,False,True,False,False,False,False,False,False
909156115128293476,518861643,Etienne,2023-06-08,1.0,False,Hackney,51.5291183,-0.0849632999999999,Private room,2.0,58,1,5.0,14,2023-09-03,2,6,1,1,4.86,2,True,True,False,True,False,False,False,True,False,False,True
30285334,128208753,Eli,2017-04-30,0.0,False,Lambeth,51.46751,-0.11829,Private room,2.0,39,2,5.0,8,2019-11-23,1,0,1,1,4.88,1,False,True,True,True,False,False,True,False,False,False,False
30283224,62392113,Masuma,2016-03-10,0.0,False,Tower Hamlets,51.51571,-0.01674,Entire home/apt,2.0,76,2,5.0,7,2019-03-18,1,0,1,1,4.71,1,False,True,True,True,False,False,False,True,True,False,False
16258008,88100460,M,2016-08-05,0.0,False,Southwark,51.50321,-0.07619,Entire home/apt,2.0,75,1,5.0,1,2018-02-08,1,0,1,1,0.0,1,False,True,True,True,True,False,True,False,True,False,False
42093356,333804185,Renata,2020-02-05,0.0,False,Croydon,51.37034,-0.11351,Private room,1.0,35,2,5.0,1,2020-03-02,1,0,1,1,0.0,1,False,True,True,True,False,False,False,False,False,False,False
24115645,90769063,Paul,2016-08-19,0.0,False,Southwark,51.46934,-0.07782,Private room,2.0,22,3,5.0,1,2018-04-12,1,0,1,1,0.0,2,True,True,True,True,False,False,False,False,False,False,False
24221204,48368617,Joubin,2015-11-06,0.0,False,Tower Hamlets,51.5229,-0.07145,Private room,2.0,70,3,5.0,10,2018-12-07,1,0,1,1,5.0,1,False,True,True,True,False,False,True,False,True,False,False
16050747,66442818,Oliver,2016-04-09,0.0,False,Islington,51.56307,-0.12268,Private room,1.0,22,2,5.0,2,2017-10-01,3,0,1,1,0.0,1,False,True,True,True,False,False,False,False,False,False,False
